datetime_UTC,site_id,depth_m,replicate,is_timeseries,interval_min,volumetric_water_content_m3_m3,gravimetric_water_content_gH2O_gs,water_potential_kPa
2016-06-22T01:00:00Z,BM,0.1,1,True,60.0,0.1172,,
2016-06-22T02:00:00Z,BM,0.1,1,True,60.0,0.1166,,
2016-06-22T03:00:00Z,BM,0.1,1,True,60.0,0.116,,
2016-06-22T04:00:00Z,BM,0.1,1,True,60.0,0.1153,,
2016-06-22T05:00:00Z,BM,0.1,1,True,60.0,0.1153,,
2016-06-22T06:00:00Z,BM,0.1,1,True,60.0,0.1147,,
2016-06-22T07:00:00Z,BM,0.1,1,True,60.0,0.1147,,
2016-06-22T08:00:00Z,BM,0.1,1,True,60.0,0.1141,,
2016-06-22T09:00:00Z,BM,0.1,1,True,60.0,0.1141,,
2016-06-22T10:00:00Z,BM,0.1,1,True,60.0,0.1135,,
2016-06-22T11:00:00Z,BM,0.1,1,True,60.0,0.1135,,
2016-06-22T12:00:00Z,BM,0.1,1,True,60.0,0.1135,,
2016-06-22T13:00:00Z,BM,0.1,1,True,60.0,0.1129,,
2016-06-22T14:00:00Z,BM,0.1,1,True,60.0,0.1129,,
2016-06-22T15:00:00Z,BM,0.1,1,True,60.0,0.1129,,
2016-06-22T16:00:00Z,BM,0.1,1,True,60.0,0.1129,,
2016-06-22T17:00:00Z,BM,0.1,1,True,60.0,0.1129,,
2016-06-22T18:00:00Z,BM,0.1,1,True,60.0,0.1136,,
2016-06-22T19:00:00Z,BM,0.1,1,True,60.0,0.1135,,
2016-06-22T20:00:00Z,BM,0.1,1,True,60.0,0.1141,,
2016-06-22T21:00:00Z,BM,0.1,1,True,60.0,0.1154,,
2016-06-22T22:00:00Z,BM,0.1,1,True,60.0,0.1153,,
2016-06-22T23:00:00Z,BM,0.1,1,True,60.0,0.1153,,
2016-06-23T00:00:00Z,BM,0.1,1,True,60.0,0.1153,,
2016-06-23T01:00:00Z,BM,0.1,1,True,60.0,0.1146,,
2016-06-23T02:00:00Z,BM,0.1,1,True,60.0,0.114,,
2016-06-23T03:00:00Z,BM,0.1,1,True,60.0,0.114,,
2016-06-23T04:00:00Z,BM,0.1,1,True,60.0,0.1134,,
2016-06-23T05:00:00Z,BM,0.1,1,True,60.0,0.1134,,
2016-06-23T06:00:00Z,BM,0.1,1,True,60.0,0.1128,,
2016-06-23T07:00:00Z,BM,0.1,1,True,60.0,0.1121,,
2016-06-23T08:00:00Z,BM,0.1,1,True,60.0,0.1121,,
2016-06-23T09:00:00Z,BM,0.1,1,True,60.0,0.1122,,
2016-06-23T10:00:00Z,BM,0.1,1,True,60.0,0.1122,,
2016-06-23T11:00:00Z,BM,0.1,1,True,60.0,0.1116,,
2016-06-23T12:00:00Z,BM,0.1,1,True,60.0,0.1116,,
2016-06-23T13:00:00Z,BM,0.1,1,True,60.0,0.1116,,
2016-06-23T14:00:00Z,BM,0.1,1,True,60.0,0.1116,,
2016-06-23T15:00:00Z,BM,0.1,1,True,60.0,0.1116,,
2016-06-23T16:00:00Z,BM,0.1,1,True,60.0,0.1116,,
2016-06-23T17:00:00Z,BM,0.1,1,True,60.0,0.1116,,
2016-06-23T18:00:00Z,BM,0.1,1,True,60.0,0.1122,,
2016-06-23T19:00:00Z,BM,0.1,1,True,60.0,0.1122,,
2016-06-23T20:00:00Z,BM,0.1,1,True,60.0,0.1128,,
2016-06-23T21:00:00Z,BM,0.1,1,True,60.0,0.1135,,
2016-06-23T22:00:00Z,BM,0.1,1,True,60.0,0.114,,
2016-06-23T23:00:00Z,BM,0.1,1,True,60.0,0.1153,,
2016-06-24T00:00:00Z,BM,0.1,1,True,60.0,0.1146,,
2016-06-24T01:00:00Z,BM,0.1,1,True,60.0,0.1146,,
2016-06-24T02:00:00Z,BM,0.1,1,True,60.0,0.114,,
2016-06-24T03:00:00Z,BM,0.1,1,True,60.0,0.114,,
2016-06-24T04:00:00Z,BM,0.1,1,True,60.0,0.1134,,
2016-06-24T05:00:00Z,BM,0.1,1,True,60.0,0.1127,,
2016-06-24T06:00:00Z,BM,0.1,1,True,60.0,0.1121,,
2016-06-24T07:00:00Z,BM,0.1,1,True,60.0,0.1121,,
2016-06-24T08:00:00Z,BM,0.1,1,True,60.0,0.1115,,
2016-06-24T09:00:00Z,BM,0.1,1,True,60.0,0.1115,,
2016-06-24T10:00:00Z,BM,0.1,1,True,60.0,0.1116,,
2016-06-24T11:00:00Z,BM,0.1,1,True,60.0,0.1109,,
2016-06-24T12:00:00Z,BM,0.1,1,True,60.0,0.1109,,
2016-06-24T13:00:00Z,BM,0.1,1,True,60.0,0.1109,,
2016-06-24T14:00:00Z,BM,0.1,1,True,60.0,0.1103,,
2016-06-24T15:00:00Z,BM,0.1,1,True,60.0,0.1103,,
2016-06-24T16:00:00Z,BM,0.1,1,True,60.0,0.1103,,
2016-06-24T17:00:00Z,BM,0.1,1,True,60.0,0.1109,,
2016-06-24T18:00:00Z,BM,0.1,1,True,60.0,0.1109,,
2016-06-24T19:00:00Z,BM,0.1,1,True,60.0,0.1115,,
2016-06-24T20:00:00Z,BM,0.1,1,True,60.0,0.1121,,
2016-06-24T21:00:00Z,BM,0.1,1,True,60.0,0.1121,,
2016-06-24T22:00:00Z,BM,0.1,1,True,60.0,0.1121,,
2016-06-24T23:00:00Z,BM,0.1,1,True,60.0,0.1127,,
2016-06-25T00:00:00Z,BM,0.1,1,True,60.0,0.1126,,
2016-06-25T01:00:00Z,BM,0.1,1,True,60.0,0.1127,,
2016-06-25T02:00:00Z,BM,0.1,1,True,60.0,0.112,,
2016-06-25T03:00:00Z,BM,0.1,1,True,60.0,0.112,,
2016-06-25T04:00:00Z,BM,0.1,1,True,60.0,0.1114,,
2016-06-25T05:00:00Z,BM,0.1,1,True,60.0,0.1114,,
2016-06-25T06:00:00Z,BM,0.1,1,True,60.0,0.1108,,
2016-06-25T07:00:00Z,BM,0.1,1,True,60.0,0.1101,,
2016-06-25T08:00:00Z,BM,0.1,1,True,60.0,0.1102,,
2016-06-25T09:00:00Z,BM,0.1,1,True,60.0,0.1102,,
2016-06-25T10:00:00Z,BM,0.1,1,True,60.0,0.1095,,
2016-06-25T11:00:00Z,BM,0.1,1,True,60.0,0.1096,,
2016-06-25T12:00:00Z,BM,0.1,1,True,60.0,0.1096,,
2016-06-25T13:00:00Z,BM,0.1,1,True,60.0,0.1096,,
2016-06-25T14:00:00Z,BM,0.1,1,True,60.0,0.109,,
2016-06-25T15:00:00Z,BM,0.1,1,True,60.0,0.1089,,
2016-06-25T16:00:00Z,BM,0.1,1,True,60.0,0.109,,
2016-06-25T17:00:00Z,BM,0.1,1,True,60.0,0.109,,
2016-06-25T18:00:00Z,BM,0.1,1,True,60.0,0.1097,,
2016-06-25T19:00:00Z,BM,0.1,1,True,60.0,0.1096,,
2016-06-25T20:00:00Z,BM,0.1,1,True,60.0,0.1101,,
2016-06-25T21:00:00Z,BM,0.1,1,True,60.0,0.1108,,
2016-06-25T22:00:00Z,BM,0.1,1,True,60.0,0.1114,,
2016-06-25T23:00:00Z,BM,0.1,1,True,60.0,0.112,,
2016-06-26T00:00:00Z,BM,0.1,1,True,60.0,0.1126,,
2016-06-26T01:00:00Z,BM,0.1,1,True,60.0,0.1126,,
2016-06-26T02:00:00Z,BM,0.1,1,True,60.0,0.1126,,
2016-06-26T03:00:00Z,BM,0.1,1,True,60.0,0.1119,,
2016-06-26T04:00:00Z,BM,0.1,1,True,60.0,0.1113,,
2016-06-26T05:00:00Z,BM,0.1,1,True,60.0,0.11,,
2016-06-26T06:00:00Z,BM,0.1,1,True,60.0,0.1094,,
2016-06-26T07:00:00Z,BM,0.1,1,True,60.0,0.1095,,
2016-06-26T08:00:00Z,BM,0.1,1,True,60.0,0.1088,,
2016-06-26T09:00:00Z,BM,0.1,1,True,60.0,0.1082,,
2016-06-26T10:00:00Z,BM,0.1,1,True,60.0,0.1082,,
2016-06-26T11:00:00Z,BM,0.1,1,True,60.0,0.1076,,
2016-06-26T12:00:00Z,BM,0.1,1,True,60.0,0.1077,,
2016-06-26T13:00:00Z,BM,0.1,1,True,60.0,0.1076,,
2016-06-26T14:00:00Z,BM,0.1,1,True,60.0,0.107,,
2016-06-26T15:00:00Z,BM,0.1,1,True,60.0,0.1071,,
2016-06-26T16:00:00Z,BM,0.1,1,True,60.0,0.107,,
2016-06-26T17:00:00Z,BM,0.1,1,True,60.0,0.107,,
2016-06-26T18:00:00Z,BM,0.1,1,True,60.0,0.1077,,
2016-06-26T19:00:00Z,BM,0.1,1,True,60.0,0.1076,,
2016-06-26T20:00:00Z,BM,0.1,1,True,60.0,0.1082,,
2016-06-26T21:00:00Z,BM,0.1,1,True,60.0,0.1088,,
2016-06-26T22:00:00Z,BM,0.1,1,True,60.0,0.1094,,
2016-06-26T23:00:00Z,BM,0.1,1,True,60.0,0.11,,
2016-06-27T00:00:00Z,BM,0.1,1,True,60.0,0.1107,,
2016-06-27T01:00:00Z,BM,0.1,1,True,60.0,0.1107,,
2016-06-27T02:00:00Z,BM,0.1,1,True,60.0,0.1107,,
2016-06-27T03:00:00Z,BM,0.1,1,True,60.0,0.1093,,
2016-06-27T04:00:00Z,BM,0.1,1,True,60.0,0.1088,,
2016-06-27T05:00:00Z,BM,0.1,1,True,60.0,0.1081,,
2016-06-27T06:00:00Z,BM,0.1,1,True,60.0,0.1075,,
2016-06-27T07:00:00Z,BM,0.1,1,True,60.0,0.1069,,
2016-06-27T08:00:00Z,BM,0.1,1,True,60.0,0.1063,,
2016-06-27T09:00:00Z,BM,0.1,1,True,60.0,0.1063,,
2016-06-27T10:00:00Z,BM,0.1,1,True,60.0,0.1057,,
2016-06-27T11:00:00Z,BM,0.1,1,True,60.0,0.105,,
2016-06-27T12:00:00Z,BM,0.1,1,True,60.0,0.1051,,
2016-06-27T13:00:00Z,BM,0.1,1,True,60.0,0.1051,,
2016-06-27T14:00:00Z,BM,0.1,1,True,60.0,0.1044,,
2016-06-27T15:00:00Z,BM,0.1,1,True,60.0,0.1045,,
2016-06-27T16:00:00Z,BM,0.1,1,True,60.0,0.1044,,
2016-06-27T17:00:00Z,BM,0.1,1,True,60.0,0.1044,,
2016-06-27T18:00:00Z,BM,0.1,1,True,60.0,0.1045,,
2016-06-27T19:00:00Z,BM,0.1,1,True,60.0,0.1051,,
2016-06-27T20:00:00Z,BM,0.1,1,True,60.0,0.1057,,
2016-06-27T21:00:00Z,BM,0.1,1,True,60.0,0.1063,,
2016-06-27T22:00:00Z,BM,0.1,1,True,60.0,0.1075,,
2016-06-27T23:00:00Z,BM,0.1,1,True,60.0,0.1081,,
2016-06-28T00:00:00Z,BM,0.1,1,True,60.0,0.1081,,
2016-06-28T01:00:00Z,BM,0.1,1,True,60.0,0.108,,
2016-06-28T02:00:00Z,BM,0.1,1,True,60.0,0.108,,
2016-06-28T03:00:00Z,BM,0.1,1,True,60.0,0.1074,,
2016-06-28T04:00:00Z,BM,0.1,1,True,60.0,0.1068,,
2016-06-28T05:00:00Z,BM,0.1,1,True,60.0,0.1055,,
2016-06-28T06:00:00Z,BM,0.1,1,True,60.0,0.1049,,
2016-06-28T07:00:00Z,BM,0.1,1,True,60.0,0.1043,,
2016-06-28T08:00:00Z,BM,0.1,1,True,60.0,0.1043,,
2016-06-28T09:00:00Z,BM,0.1,1,True,60.0,0.1037,,
2016-06-28T10:00:00Z,BM,0.1,1,True,60.0,0.103,,
2016-06-28T11:00:00Z,BM,0.1,1,True,60.0,0.1031,,
2016-06-28T12:00:00Z,BM,0.1,1,True,60.0,0.1031,,
2016-06-28T13:00:00Z,BM,0.1,1,True,60.0,0.1025,,
2016-06-28T14:00:00Z,BM,0.1,1,True,60.0,0.1025,,
2016-06-28T15:00:00Z,BM,0.1,1,True,60.0,0.1025,,
2016-06-28T16:00:00Z,BM,0.1,1,True,60.0,0.1025,,
2016-06-28T17:00:00Z,BM,0.1,1,True,60.0,0.1025,,
2016-06-28T18:00:00Z,BM,0.1,1,True,60.0,0.1024,,
2016-06-28T19:00:00Z,BM,0.1,1,True,60.0,0.1031,,
2016-06-28T20:00:00Z,BM,0.1,1,True,60.0,0.1037,,
2016-06-28T21:00:00Z,BM,0.1,1,True,60.0,0.1043,,
2016-06-28T22:00:00Z,BM,0.1,1,True,60.0,0.1043,,
2016-06-28T23:00:00Z,BM,0.1,1,True,60.0,0.1049,,
2016-06-29T00:00:00Z,BM,0.1,1,True,60.0,0.1049,,
2016-06-29T01:00:00Z,BM,0.1,1,True,60.0,0.1042,,
2016-06-29T02:00:00Z,BM,0.1,1,True,60.0,0.1042,,
2016-06-29T03:00:00Z,BM,0.1,1,True,60.0,0.1035,,
2016-06-29T04:00:00Z,BM,0.1,1,True,60.0,0.1036,,
2016-06-29T05:00:00Z,BM,0.1,1,True,60.0,0.1029,,
2016-06-29T06:00:00Z,BM,0.1,1,True,60.0,0.1024,,
2016-06-29T07:00:00Z,BM,0.1,1,True,60.0,0.1017,,
2016-06-29T08:00:00Z,BM,0.1,1,True,60.0,0.1018,,
2016-06-29T09:00:00Z,BM,0.1,1,True,60.0,0.1011,,
2016-06-29T10:00:00Z,BM,0.1,1,True,60.0,0.1011,,
2016-06-29T11:00:00Z,BM,0.1,1,True,60.0,0.1012,,
2016-06-29T12:00:00Z,BM,0.1,1,True,60.0,0.1005,,
2016-06-29T13:00:00Z,BM,0.1,1,True,60.0,0.1005,,
2016-06-29T14:00:00Z,BM,0.1,1,True,60.0,0.1006,,
2016-06-29T15:00:00Z,BM,0.1,1,True,60.0,0.1006,,
2016-06-29T16:00:00Z,BM,0.1,1,True,60.0,0.1006,,
2016-06-29T17:00:00Z,BM,0.1,1,True,60.0,0.1006,,
2016-06-29T18:00:00Z,BM,0.1,1,True,60.0,0.1005,,
2016-06-29T19:00:00Z,BM,0.1,1,True,60.0,0.1012,,
2016-06-29T20:00:00Z,BM,0.1,1,True,60.0,0.1018,,
2016-06-29T21:00:00Z,BM,0.1,1,True,60.0,0.1024,,
2016-06-29T22:00:00Z,BM,0.1,1,True,60.0,0.1023,,
2016-06-29T23:00:00Z,BM,0.1,1,True,60.0,0.103,,
2016-06-30T00:00:00Z,BM,0.1,1,True,60.0,0.103,,
2016-06-30T01:00:00Z,BM,0.1,1,True,60.0,0.1024,,
2016-06-30T02:00:00Z,BM,0.1,1,True,60.0,0.1023,,
2016-06-30T03:00:00Z,BM,0.1,1,True,60.0,0.1017,,
2016-06-30T04:00:00Z,BM,0.1,1,True,60.0,0.1017,,
2016-06-30T05:00:00Z,BM,0.1,1,True,60.0,0.101,,
2016-06-30T06:00:00Z,BM,0.1,1,True,60.0,0.1011,,
2016-06-30T07:00:00Z,BM,0.1,1,True,60.0,0.1004,,
2016-06-30T08:00:00Z,BM,0.1,1,True,60.0,0.1005,,
2016-06-30T09:00:00Z,BM,0.1,1,True,60.0,0.1005,,
2016-06-30T10:00:00Z,BM,0.1,1,True,60.0,0.1006,,
2016-06-30T11:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-06-30T12:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-06-30T13:00:00Z,BM,0.1,1,True,60.0,0.0992,,
2016-06-30T14:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-06-30T15:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-06-30T16:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-06-30T17:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-06-30T18:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-06-30T19:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-06-30T20:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-06-30T21:00:00Z,BM,0.1,1,True,60.0,0.1006,,
2016-06-30T22:00:00Z,BM,0.1,1,True,60.0,0.1012,,
2016-06-30T23:00:00Z,BM,0.1,1,True,60.0,0.1011,,
2016-07-01T00:00:00Z,BM,0.1,1,True,60.0,0.1011,,
2016-07-01T01:00:00Z,BM,0.1,1,True,60.0,0.101,,
2016-07-01T02:00:00Z,BM,0.1,1,True,60.0,0.1011,,
2016-07-01T03:00:00Z,BM,0.1,1,True,60.0,0.1011,,
2016-07-01T04:00:00Z,BM,0.1,1,True,60.0,0.1004,,
2016-07-01T05:00:00Z,BM,0.1,1,True,60.0,0.1005,,
2016-07-01T06:00:00Z,BM,0.1,1,True,60.0,0.0998,,
2016-07-01T07:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-01T08:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-01T09:00:00Z,BM,0.1,1,True,60.0,0.0992,,
2016-07-01T10:00:00Z,BM,0.1,1,True,60.0,0.0992,,
2016-07-01T11:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-01T12:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-01T13:00:00Z,BM,0.1,1,True,60.0,0.0992,,
2016-07-01T14:00:00Z,BM,0.1,1,True,60.0,0.0992,,
2016-07-01T15:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-01T16:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-01T17:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-01T18:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-01T19:00:00Z,BM,0.1,1,True,60.0,0.0992,,
2016-07-01T20:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-01T21:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-01T22:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-01T23:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-02T00:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-02T01:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-02T02:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-02T03:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-02T04:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-02T05:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-02T06:00:00Z,BM,0.1,1,True,60.0,0.0992,,
2016-07-02T07:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-02T08:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-02T09:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-02T10:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-02T11:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-02T12:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-02T13:00:00Z,BM,0.1,1,True,60.0,0.0986,,
2016-07-02T14:00:00Z,BM,0.1,1,True,60.0,0.0986,,
2016-07-02T15:00:00Z,BM,0.1,1,True,60.0,0.0987,,
2016-07-02T16:00:00Z,BM,0.1,1,True,60.0,0.0994,,
2016-07-02T17:00:00Z,BM,0.1,1,True,60.0,0.0994,,
2016-07-02T18:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-02T19:00:00Z,BM,0.1,1,True,60.0,0.1,,
2016-07-02T20:00:00Z,BM,0.1,1,True,60.0,0.1006,,
2016-07-02T21:00:00Z,BM,0.1,1,True,60.0,0.1006,,
2016-07-02T22:00:00Z,BM,0.1,1,True,60.0,0.1012,,
2016-07-02T23:00:00Z,BM,0.1,1,True,60.0,0.1011,,
2016-07-03T00:00:00Z,BM,0.1,1,True,60.0,0.1011,,
2016-07-03T01:00:00Z,BM,0.1,1,True,60.0,0.1011,,
2016-07-03T02:00:00Z,BM,0.1,1,True,60.0,0.1011,,
2016-07-03T03:00:00Z,BM,0.1,1,True,60.0,0.1011,,
2016-07-03T04:00:00Z,BM,0.1,1,True,60.0,0.1005,,
2016-07-03T05:00:00Z,BM,0.1,1,True,60.0,0.1005,,
2016-07-03T06:00:00Z,BM,0.1,1,True,60.0,0.0998,,
2016-07-03T07:00:00Z,BM,0.1,1,True,60.0,0.0998,,
2016-07-03T08:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-03T09:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-03T10:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-03T11:00:00Z,BM,0.1,1,True,60.0,0.0992,,
2016-07-03T12:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-03T13:00:00Z,BM,0.1,1,True,60.0,0.0992,,
2016-07-03T14:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-03T15:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-03T16:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-03T17:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-03T18:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-03T19:00:00Z,BM,0.1,1,True,60.0,0.1006,,
2016-07-03T20:00:00Z,BM,0.1,1,True,60.0,0.1005,,
2016-07-03T21:00:00Z,BM,0.1,1,True,60.0,0.1005,,
2016-07-03T22:00:00Z,BM,0.1,1,True,60.0,0.1011,,
2016-07-03T23:00:00Z,BM,0.1,1,True,60.0,0.1018,,
2016-07-04T00:00:00Z,BM,0.1,1,True,60.0,0.1024,,
2016-07-04T01:00:00Z,BM,0.1,1,True,60.0,0.1024,,
2016-07-04T02:00:00Z,BM,0.1,1,True,60.0,0.1024,,
2016-07-04T03:00:00Z,BM,0.1,1,True,60.0,0.1016,,
2016-07-04T04:00:00Z,BM,0.1,1,True,60.0,0.1017,,
2016-07-04T05:00:00Z,BM,0.1,1,True,60.0,0.1011,,
2016-07-04T06:00:00Z,BM,0.1,1,True,60.0,0.1004,,
2016-07-04T07:00:00Z,BM,0.1,1,True,60.0,0.1005,,
2016-07-04T08:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-04T09:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-04T10:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-04T11:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-04T12:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-04T13:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-04T14:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-04T15:00:00Z,BM,0.1,1,True,60.0,0.0994,,
2016-07-04T16:00:00Z,BM,0.1,1,True,60.0,0.0994,,
2016-07-04T17:00:00Z,BM,0.1,1,True,60.0,0.0993,,
2016-07-04T18:00:00Z,BM,0.1,1,True,60.0,0.1,,
2016-07-04T19:00:00Z,BM,0.1,1,True,60.0,0.1006,,
2016-07-04T20:00:00Z,BM,0.1,1,True,60.0,0.1012,,
2016-07-04T21:00:00Z,BM,0.1,1,True,60.0,0.1018,,
2016-07-04T22:00:00Z,BM,0.1,1,True,60.0,0.1024,,
2016-07-04T23:00:00Z,BM,0.1,1,True,60.0,0.103,,
2016-07-05T00:00:00Z,BM,0.1,1,True,60.0,0.1043,,
2016-07-05T01:00:00Z,BM,0.1,1,True,60.0,0.1042,,
2016-07-05T02:00:00Z,BM,0.1,1,True,60.0,0.1042,,
2016-07-05T03:00:00Z,BM,0.1,1,True,60.0,0.1035,,
2016-07-05T04:00:00Z,BM,0.1,1,True,60.0,0.1029,,
2016-07-05T05:00:00Z,BM,0.1,1,True,60.0,0.1022,,
2016-07-05T06:00:00Z,BM,0.1,1,True,60.0,0.1016,,
2016-07-05T07:00:00Z,BM,0.1,1,True,60.0,0.101,,
2016-07-05T08:00:00Z,BM,0.1,1,True,60.0,0.1011,,
2016-07-05T09:00:00Z,BM,0.1,1,True,60.0,0.1005,,
2016-07-05T10:00:00Z,BM,0.1,1,True,60.0,0.1005,,
2016-07-05T11:00:00Z,BM,0.1,1,True,60.0,0.0998,,
2016-07-05T12:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-05T13:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-05T14:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-05T15:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-05T16:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-05T17:00:00Z,BM,0.1,1,True,60.0,0.0999,,
2016-07-05T18:00:00Z,BM,0.1,1,True,60.0,0.1006,,
2016-07-05T19:00:00Z,BM,0.1,1,True,60.0,0.1006,,
2016-07-05T20:00:00Z,BM,0.1,1,True,60.0,0.1011,,
2016-07-05T21:00:00Z,BM,0.1,1,True,60.0,0.1024,,
2016-07-05T22:00:00Z,BM,0.1,1,True,60.0,0.103,,
2016-07-05T23:00:00Z,BM,0.1,1,True,60.0,0.1035,,
2016-07-06T00:00:00Z,BM,0.1,1,True,60.0,0.1042,,
2016-07-06T01:00:00Z,BM,0.1,1,True,60.0,0.1041,,
2016-07-06T02:00:00Z,BM,0.1,1,True,60.0,0.1041,,
2016-07-06T03:00:00Z,BM,0.1,1,True,60.0,0.1035,,
2016-07-06T04:00:00Z,BM,0.1,1,True,60.0,0.1029,,
2016-07-06T05:00:00Z,BM,0.1,1,True,60.0,0.1022,,
2016-07-06T06:00:00Z,BM,0.1,1,True,60.0,0.1016,,
2016-07-06T07:00:00Z,BM,0.1,1,True,60.0,0.101,,
2016-07-06T08:00:00Z,BM,0.1,1,True,60.0,0.101,,
2016-07-06T09:00:00Z,BM,0.1,1,True,60.0,0.1004,,
2016-07-06T10:00:00Z,BM,0.1,1,True,60.0,0.1004,,
